NO_ID_PRO,TITRE_PRODUCTION,REALISATEUR,ANNEE_PROD,PERIODE_DE,PERIODE_AU,NB_JOURTOURNAGEMONTREAL,NB_JOURTOURNAGEVIEUXMONTREAL,NOM_TYPEPRODUCTION,NOM_PROVENANCE,NO_TYPEPRODUCTION,NO_PROVENANCE
5667,Vivre à vélo,J-Guy Montpetit et Denise Payette,2006,2006-05-29,2006-12-18,0,0,Télévision générale,Canadienne,14,6
5668,THRILL OF THE KILL,Richard Roy,2006,2006-05-23,2006-06-16,4,0,Téléfilm,Canadienne,12,6
5669,TOSTITOS (PROJET M1999-51-11120),Pierre Drouin,2006,2006-05-23,2006-05-24,2,0,Message publicitaire,Canadienne,15,6
5670,divers photo,,2006,2006-05-23,2006-12-31,0,0,Photographie,Canadienne,18,6
5671,LABATT BLEUE,Martin Girard,2006,2006-05-23,2006-05-23,1,0,Photographie,Canadienne,18,6
5672,Probalac,Françoise Lavoie Pilote,2006,2006-05-23,2006-05-23,0,0,Message publicitaire,Canadienne,15,6
5673,LA LÂCHETÉ,Marc Bisaillon,2006,2006-05-24,2006-06-22,22,0,Long métrage,Canadienne,11,6
5674,D'LA GRANDE VISITE,Yves Deling et Roger Tremblay,2006,2006-06-18,2006-08-21,19,0,Télévision générale,Canadienne,14,6
5675,LE TOUBIB,Aziz El Jahidy,2006,2006-06-15,2006-07-15,15,0,Long métrage,Coproduction,11,8
5676,LE QUÉBEC DE JEAN-CLAUDE,Jean-François Després,2006,2006-06-12,2006-06-13,2,0,Télévision générale,Canadienne,14,6
5677,TRAGÉDIES III,Manuel A. Codina,2006,2006-05-25,2006-05-25,1,1,Télévision générale,Canadienne,14,6
5679,DIVERS PHOTOS,,2006,2006-05-25,2006-12-31,0,0,Photographie,Canadienne,18,6
5680,REITMANS,Barry Harris,2006,2006-05-25,2006-06-02,9,0,Photographie,Canadienne,18,6
5681,LE LAIT AU CHOCOLAT,Martin Girard,2006,2006-05-29,2006-05-29,1,0,Photographie,Canadienne,18,6
5682,QUELQUE CHOSE DANS L'AIR,Olivier Roberge,2006,2006-05-26,2006-05-26,1,0,Vidéo,Canadienne,17,6
5684,IAN KELLY - LEAVING THE GROUND,Martin Fournier,2006,2006-05-27,2006-05-27,2,0,Vidéo,Canadienne,17,6
5686,LE LAIT AU CHOCOLAT,Maxime Giroux,2006,2006-05-30,2006-05-31,2,0,Message publicitaire,Canadienne,15,6
5687,MIKES,Jérico Jeudy,2006,2006-05-29,2006-05-29,1,0,Message publicitaire,Canadienne,15,6
5688,DIVERS VIDÉO,divers,2006,2006-05-29,2006-12-31,0,0,Vidéo,Canadienne,17,6
5689,CYNIC,Karim Ouaret,2006,2006-05-29,2006-05-30,2,0,Vidéo,Etrangère,17,7
5690,MIND GAMES,Jean-François Leduc,2006,2006-05-07,2006-06-10,5,0,Court métrage,Canadienne,16,6
5691,SÉBASTIEN LACOMBE - «Aller»,Martin Jolicoeur,2006,2006-05-30,2006-05-30,1,0,Vidéo,Canadienne,17,6
5692,Divers photos,différent à chaque projet,2006,2006-06-05,2006-06-06,0,0,Photographie,Canadienne,18,6
5694,FONDATION MIRA,,2006,2006-05-30,2006-05-30,1,0,Message publicitaire,Canadienne,15,6
5697,PERPLEX & LOLA,John Londono,2006,2006-06-05,2006-06-06,2,1,Photographie,Canadienne,18,6
5698,DIVERS VIDÉO,,2006,2006-06-01,2006-12-31,0,0,Vidéo,Canadienne,17,6
5699,Prend moi comme je suis,Jacques Graveline,2006,2006-06-01,2006-06-02,2,0,Vidéo,Canadienne,17,6
5700,DIVERS PHOTOS,Guy Tessier,2006,2006-06-01,2006-12-31,0,0,Photographie,Canadienne,18,6
5701,PFIZER CANADA,Guy Tessier,2006,2006-06-01,2006-06-02,1,0,Photographie,Canadienne,18,6
5702,DIVERS,,2006,2006-06-01,2006-12-31,0,0,Télévision générale,Canadienne,14,6
5703,Occupation Double,Éric Savage,2006,2006-06-10,2006-12-31,50,0,Télévision générale,Canadienne,14,6
5704,Les étoiles filantes,Ricardo Trogi,2006,2006-06-19,2006-08-31,10,0,Série télévisée,Canadienne,13,6
5707,INSPIRATION,Amélie Dussault,2006,2006-06-01,2006-12-31,15,0,Télévision générale,Canadienne,14,6
5708,LES PORTES,My Aselallali Alaoui,2006,2006-06-10,2006-06-10,1,0,Court métrage,Canadienne,16,6
5709,ÈVE,Jeremie Bascaron,2006,2006-06-06,2006-06-07,2,0,Vidéo,Canadienne,17,6
5710,Divers PHOTO,divers phott,2006,2006-06-05,2006-12-31,0,0,Photographie,Canadienne,18,6
5711,Reitman,Michael  Graf,2006,2006-06-07,2006-06-08,2,0,Photographie,Canadienne,18,6
5712,SLIM WILLIAMS,D. Fortin et G. Fok,2006,2006-06-13,2006-06-13,1,0,Message publicitaire,Canadienne,15,6
5714,L'aquarium ( titre de travail )-PILOT,Marc Trudeau ou Mathieu Bayer,2006,2006-06-21,2006-07-11,21,0,Télévision générale,Canadienne,14,6
5716,LES QUATRE SAISONS,Mario Côté et Françoise Sullivan,2006,2006-06-10,2006-06-10,1,0,Court métrage,Canadienne,16,6
5719,SUNDAY AFTERNOON,Kaveh Nabatian,2006,2006-06-15,2006-06-18,4,0,Court métrage,Canadienne,16,6
5720,TÉVÉ TOURISTA,Stéphane Morissette,2006,2006-06-07,2006-08-31,8,3,Télévision générale,Canadienne,14,6
5721,LA VIE C'EST COMME UNE POUBELLE QUI FAIT DES BULLES,Marie Davignon et Laurence Clément,2006,2006-06-12,2006-06-29,0,0,Film étudiant,Canadienne,19,6
5722,"UNE PILULE, UNE PETITE GRANULE III",Stéphane Rocheleau,2006,2006-06-12,2007-03-31,143,0,Télévision générale,Canadienne,14,6
5723,Figure Magazine,Marie-Reine Mattera,2006,2006-06-13,2006-06-13,2,0,Photographie,Etrangère,18,7
5724,MERCK FROSST,Marie-Julie Dallaire,2006,2006-05-14,2006-05-15,1,0,Message publicitaire,Canadienne,15,6
5725,"JURÉ, CRACHÉ!",Marie-Claude Blouin,2006,2006-06-10,2006-07-15,0,0,Télévision générale,Canadienne,14,6
5726,LOOK AT ME NOW,Lisa Hockly,2006,2006-06-14,2006-06-15,2,1,Télévision générale,Etrangère,14,7
5727,Yellow,Martin Laporte,2006,2006-06-14,2006-06-14,1,0,Photographie,Canadienne,18,6
5728,Clair de Lune,Alexis Fortie-Gauthier,2006,2006-07-04,2006-07-08,4,0,Court métrage,Canadienne,16,6
5729,Kramer et Gomez à Montréal,Luc Bourque,2006,2006-06-20,2006-07-15,0,0,Télévision générale,Canadienne,14,6
5730,The Race to Mars,George Mihalka,2006,2006-05-01,2006-06-16,0,0,Série télévisée,Canadienne,13,6
5731,Loto-Québec,Jean-Marc Vallée,2006,2006-06-19,2006-06-19,1,0,Message publicitaire,Canadienne,15,6
5732,CHAUSSURES BROWNS,Barry Harris,2006,2006-06-16,2006-06-26,3,0,Photographie,Canadienne,18,6
5733,MED PLAN,Nicolas Bolduc,2006,2006-06-19,2006-06-19,1,0,Message publicitaire,Canadienne,15,6
5734,THE  SPIDERWICK CHRONICLES,Mark Waters,2006,2006-08-27,2006-11-15,60,0,Long métrage,Etrangère,11,7
5739,Toyota Formula One team,,2006,2006-06-17,2006-06-26,5,0,Télévision générale,Etrangère,14,7
5740,Segments capsules 2006 ( VTR-COULISSES ),Simon-Olivier Fecteau,2006,2006-06-21,2006-07-21,9,0,Télévision générale,Canadienne,14,6
5741,Le groupe Jack Victor,Jean-Claude Lussier,2006,2006-06-07,2006-06-07,1,0,Photographie,Canadienne,18,6
5742,MOOSE TV,Tim Southam,2006,2006-05-29,2006-07-11,28,0,Série télévisée,Canadienne,13,6
5743,LA MAISON OGILVY,Jean-Claude Lussier,2006,2006-06-27,2006-06-30,4,0,Photographie,Canadienne,18,6
5744,Les Invincibles II,Jean-François Rivard,2006,2006-07-17,2006-11-25,72,0,Série télévisée,Canadienne,13,6
5745,PLASTER,Stéphane Bourdeau,2006,2006-06-27,2006-06-28,2,0,Court métrage,Canadienne,16,6
5746,MYSTERY HUNTERS III,"Serge Marcil, Christina Broccoli, Araya Mengesha",2006,2006-05-01,2006-08-31,50,0,Télévision générale,Canadienne,14,6
5747,HANSON,Marcel Hartmann,2006,2006-06-22,2006-06-30,6,0,Photographie,Etrangère,18,7
5748,MOBILE,Alex De Ratuff,2006,2006-06-22,2006-06-23,2,0,Vidéo,Etrangère,17,7
5749,"AMOUR, MENSONGES ET CONSÉQUENCES",Jean-Alix Holmand,2006,2006-06-17,2006-06-25,4,0,Long métrage,Canadienne,11,6
5750,VIDÉOCLIPS,divers,2006,2006-06-22,2006-06-22,0,0,Vidéo,Canadienne,17,6
5751,MALICIOUS  -  HEAVY MTL,RT!,2006,2006-06-22,2006-06-22,1,0,Vidéo,Canadienne,17,6
5752,Directeur général des élections du Québec,Denis Villeneuve,2006,2006-06-26,2006-06-26,1,0,Message publicitaire,Canadienne,15,6
5753,COMPAGNIE CELLULAIRE,Dale Roth et Michele Ramberg,2006,2006-06-26,2006-06-29,4,0,Photographie,Canadienne,18,6
5754,REMI - EASYNESS,Shawn Séveri,2006,2006-07-22,2006-07-29,5,1,Message publicitaire,Etrangère,15,7
5755,DIVERS PUBS,,2006,2006-06-27,2006-12-31,0,0,Message publicitaire,Canadienne,15,6
5756,Divers PHOTO,,2006,2006-06-22,2006-12-31,0,0,Photographie,Canadienne,18,6
5757,CONVECTAIR,Jack Hackel,2006,2006-06-27,2006-06-27,0,0,Message publicitaire,Canadienne,15,6
5758,Groupe Aldo,,2006,2006-06-27,2006-06-27,1,0,Photographie,Canadienne,18,6
5761,FONDATION DU MONTREAL CHILDREN HOSPITAL,Jean-Marc Piché,2006,2006-07-19,2006-07-19,0,0,Message publicitaire,Canadienne,15,6
5762,Dairy Farmer,Steven Miller,2006,2006-06-27,2006-06-29,3,0,Message publicitaire,Canadienne,15,6
5763,LE COUP,Guillaume Daoust,2006,2006-06-26,2006-06-26,1,1,Film étudiant,Canadienne,19,6
5764,ROGERS,Martin Girard,2006,2006-06-28,2006-06-28,1,0,Photographie,Canadienne,18,6
5765,FAMILIPRIX,Jean-François Bernier,2006,2006-06-26,2006-06-26,1,0,Message publicitaire,Canadienne,15,6
5766,Le lait,Alexandre Franchi,2006,2006-06-27,2006-06-28,1,0,Message publicitaire,Canadienne,15,6
5767,Catherine Durand (Mon bateau),Louis Philippe Éno,2006,2006-07-04,2006-07-04,1,0,Vidéo,Canadienne,17,6
5768,NORM THOMPSON,Barry Harris,2006,2006-06-28,2006-07-15,3,0,Photographie,Etrangère,18,7
5769,Divers vidéoclips,différent à chaque projet,2006,2006-06-28,2006-12-31,0,0,Vidéo,Canadienne,17,6
5770,FABIEN CAHEN,Dominique Laurence,2006,2006-07-02,2006-07-02,1,0,Vidéo,Etrangère,17,7
5771,DIVERS PHOTOS,Maude Arsenault,2006,2006-06-30,2006-12-31,0,0,Photographie,Canadienne,18,6
5772,VISA-DESJARDINS,Maude Arsenault,2006,2006-06-30,2006-06-30,1,0,Photographie,Canadienne,18,6
5773,Divers Photo,,2006,2006-06-29,2006-12-31,0,0,Photographie,Canadienne,18,6
5774,FTQ,Carl Valiquette,2006,2006-06-29,2006-06-29,1,0,Photographie,Canadienne,18,6
5775,BON VOYAGE,John Fawcett,2006,2006-05-23,2006-06-29,0,0,Série télévisée,Coproduction,13,8
5776,La presse télé-RICARDO,Philippe Melançon,2006,2006-06-30,2006-06-30,1,0,Message publicitaire,Canadienne,15,6
5777,KILLER WAVE,Bruce McDonald,2006,2006-06-26,2006-08-25,35,0,Série télévisée,Etrangère,13,7
5778,Divers vidéo,,2006,2006-01-01,2006-12-31,0,0,Vidéo,Canadienne,17,6
5779,L'astronaute,Dan Bigras,2006,2006-06-08,2006-06-08,1,0,Vidéo,Canadienne,17,6
5780,Jeune demoiselle,Julien Pelgrand,2006,2006-04-18,2006-04-19,1,0,Vidéo,Etrangère,17,7
5781,Divers PHOTO,Carl Lessard,2006,2006-06-29,2006-12-31,0,0,Photographie,Etrangère,18,7
5782,RADLEY MEN,Cal Lessard,2006,2006-07-06,2006-07-08,1,1,Photographie,Etrangère,18,7
5783,ACCIDENT INVESTIGATOR II,"Michel Johnson, Julien Elie",2006,2006-05-08,2006-08-25,10,0,Télévision générale,Canadienne,14,6
5784,The Sainte-Catherines (I'd rather be part of..),David Lebrun,2006,2006-07-03,2006-07-03,1,0,Vidéo,Canadienne,17,6
5785,Divers PHOTO,Luc Robitaille,2006,2006-06-29,2006-12-31,0,0,Photographie,Canadienne,18,6
5787,Schering,Luc Robitaille,2006,2006-07-05,2006-07-06,1,0,Photographie,Canadienne,18,6
5788,SUPERSTORM,Julian Simpson,2006,2006-07-17,2006-09-08,40,0,Série télévisée,Etrangère,13,7
5789,Biographie 5,Jean Galarneau,2006,2006-07-05,2007-02-28,3,0,Série télévisée,Canadienne,13,6
5790,PUB. Affinity One,Greg E. Meeres,2006,2006-07-04,2006-07-07,3,0,Message publicitaire,Canadienne,15,6
5791,PUB. Affinity One,,2006,2006-07-04,2006-07-07,3,0,Message publicitaire,Canadienne,15,6
5792,Subway,Wayne Craig,2006,2006-07-05,2006-07-06,1,0,Message publicitaire,Canadienne,15,6
5793,Radio-énergie,Pierre Lambert,2006,2006-07-06,2006-07-06,1,0,Message publicitaire,Canadienne,15,6
5794,L'ÉCOUTEUR,Kester Dyer,2006,2006-07-07,2006-07-10,4,0,Court métrage,Canadienne,16,6
5795,CORNEILLE «Viens»,Ivan Grbovic,2006,2006-07-08,2006-07-09,2,0,Vidéo,Canadienne,17,6
5796,I'M NOT THERE,Todd Haynes,2006,2006-07-31,2006-10-10,50,0,Long métrage,Etrangère,11,7
5797,ZACKARY SAMUEL : ILLUSIONIST,Benjamin Steiger Levine,2006,2006-07-31,2006-08-04,5,0,Court métrage,Canadienne,16,6
5798,divers vidéos corporatifs,différent à chaque projet,2006,2006-07-05,2006-12-31,0,0,Vidéo,Canadienne,17,6
5799,LES CAISSES DESJARDINS,Jean-Marie Bioteau,2006,2006-07-08,2006-07-08,1,0,Vidéo,Canadienne,17,6
5800,LA VIE EN VERT,Martin Roy,2006,2006-07-04,2007-03-31,0,0,Télévision générale,Canadienne,14,6
5802,Desjardins,Luc Robitaille,2006,2006-07-07,2006-07-07,1,0,Photographie,Canadienne,18,6
5803,Legacy of fear (RPM),Don Terry,2006,2006-07-10,2006-08-04,0,0,Téléfilm,Canadienne,12,6
5805,FIDO Q3,Maxime Giroux,2006,2006-07-10,2006-07-13,4,0,Message publicitaire,Canadienne,15,6
5807,REITMAN,Jean-Michel Ravon,2006,2006-07-13,2006-07-14,2,0,Message publicitaire,Canadienne,15,6
5808,LUCENTIS,Jean-François Bérubé,2006,2006-07-13,2006-07-13,1,0,Photographie,Etrangère,18,7
5809,Artland,,2006,2006-07-13,2006-07-14,2,0,Télévision générale,Etrangère,14,7
5810,TÊTE PREMIÈRE,"Daniel Vigneault, Dominique Guérin, Anne-Marie Ngô",2006,2006-06-15,2006-12-31,70,0,Télévision générale,Canadienne,14,6
5812,Divers capsules,Serge Roux,2006,2006-07-12,2006-07-12,3,0,Télévision générale,Canadienne,14,6
5813,ST-HUBERT,Patrice Sauvé,2006,2006-07-17,2006-07-19,3,0,Message publicitaire,Canadienne,15,6
5814,DONNEZ AU SUIVANT II,"Marc Carbonneau,Mathieu Gadbois,Nathalie Ducharme",2006,2006-07-12,2006-12-31,0,0,Télévision générale,Canadienne,14,6
5815,«Tout rêver» - Geneviève Charest,Olivier Donohue,2006,2006-07-19,2006-07-19,1,0,Vidéo,Canadienne,17,6
5816,HISTORY BITES,,2006,2006-07-18,2006-07-18,1,1,Télévision générale,Canadienne,14,6
5818,MON OEIL II,"François Avard, Ghislain Tashereau, etc.",2006,2006-05-23,2006-12-31,0,0,Télévision générale,Canadienne,14,6
5819,Au-delà du sushi- NOS VOISINS DHANTSU,Alain Chicoine,2006,2006-05-20,2006-11-10,20,0,Long métrage,Canadienne,11,6
5820,ROYAL LEPAGE,Francis Leclerc,2006,2006-07-19,2006-07-19,1,0,Message publicitaire,Canadienne,15,6
5822,UNE MATRICE EN DIRECT...,Frédéric La Brie,2006,2006-07-22,2006-07-30,9,0,Court métrage,Canadienne,16,6
5823,CAISSE D'ÉPARGNE,Pierre Coffin,2006,2006-07-25,2006-07-27,2,0,Message publicitaire,Etrangère,15,7
5824,ROGERS,Charles-Éric Savard,2006,2006-07-21,2006-07-22,2,0,Message publicitaire,Canadienne,15,6
5825,SEAS (Redonne-moi ma chance),Ivan Grbovic,2006,2006-07-22,2006-07-23,2,0,Vidéo,Etrangère,17,7
5826,LA CROIX SUR PAROLE,Luc Gouin,2006,2006-07-24,2006-08-30,0,0,Long métrage,Canadienne,11,6
5827,DIVERS,,2006,2006-07-21,2006-12-31,0,0,Photographie,À déterminer,18,1
5828,Greiche & Scaff,Alain Desjean,2006,2006-07-24,2006-07-27,4,0,Photographie,Canadienne,18,6
5829,NEUF,Martin Talbot,2006,2006-07-26,2006-07-29,4,0,Court métrage,Canadienne,16,6
5830,BURN OUT,ANTOINE PRUGNE,2006,2006-07-28,2006-08-04,6,1,Court métrage,Canadienne,16,6
5832,CONCERT D'OUVERTURE DE KENT NAGANO AVEC OSM,Jocelyn Barnabé,2006,2006-06-27,2006-09-06,10,0,Télévision générale,Canadienne,14,6
5833,DIVERS,,2006,2006-08-04,2006-12-31,0,0,Photographie,Canadienne,18,6
5834,YMCA «THE WOMEN'S Y/LES FEMMES DU Y»,ANOUK LESSARD,2006,2006-08-04,2006-08-04,1,0,Photographie,Canadienne,18,6
5836,VOLKSWAGEN,MAXIME GIROUX,2006,2006-07-26,2006-07-26,1,0,Message publicitaire,Canadienne,15,6
5837,JEDEN (On y va),Yvan Grbovic,2006,2006-07-29,2006-07-30,2,0,Vidéo,Etrangère,17,7
5838,25% DE VRAI JUS,Anne Emond,2006,2006-08-03,2006-08-03,1,0,Court métrage,Canadienne,16,6
5840,IGA.,Francis Leclerc,2006,2006-07-31,2006-07-31,1,0,Message publicitaire,Canadienne,15,6
5841,NHK TRADITIONAL MUSIC BAND TRAVELLING IN QUÉBEC,Tadashi Kawaguchi,2006,2006-08-07,2006-08-08,2,1,Télévision générale,Etrangère,14,7
5842,ILLUMINE TA VIE,Simon Lavoie,2006,2006-07-31,2006-08-01,1,0,Télévision générale,Canadienne,14,6
5843,FREDERIC GARY COMEAU «J'ai déjà vu pire»,Dominique Laurence,2006,2006-08-02,2006-08-02,1,0,Vidéo,Canadienne,17,6
5846,Spécial Rentrée TVA,,2006,2006-08-07,2006-08-07,0,0,Message publicitaire,Canadienne,15,6
5847,STÉPHANIE LAPOINTE,Dominique Laurence,2006,2006-08-01,2006-08-01,1,0,Vidéo,Canadienne,17,6
5848,NITRO,Alain Desrochers,2006,2006-09-11,2006-11-05,37,0,Long métrage,Canadienne,11,6
5849,KARV l'anti-gala 2006,Alain Chicoine et Daniel Michaud,2006,2006-08-09,2006-08-28,0,0,Télévision générale,Canadienne,14,6
5850,divers,,2006,2006-08-03,2006-12-31,0,0,Photographie,À déterminer,18,1
5851,GARAGE FALL TRANSITION 2006,Beth Studenberg,2006,2006-08-02,2006-08-04,3,3,Photographie,Canadienne,18,6
5852,divers,,2006,2006-08-03,2006-08-06,0,0,Photographie,Canadienne,18,6
5853,SIMONS,Jean-Claude Lussier,2006,2006-08-03,2006-08-06,3,3,Photographie,Canadienne,18,6
5854,ESPRIT DE FAMILLE,Lysanne Thibodeau,2006,2006-08-12,2006-08-14,2,0,Télévision générale,Canadienne,14,6
5855,CONCOURS OCCUPATION DOUBLE,Karl Ruscica,2006,2006-08-07,2006-08-08,2,0,Message publicitaire,Canadienne,15,6
5856,Jodie Resther-SOLDIERS,Jean-François Pilon,2006,2006-08-04,2006-08-04,1,0,Vidéo,Canadienne,17,6
5857,PLANÈTE DIRECT,Emmet Walsh,2006,2006-08-15,2006-08-27,13,0,Court métrage,Canadienne,16,6
5858,À LA DI STASIO V,Francis Legault et Caroline la Ronde,2006,2006-06-20,2007-03-01,53,0,Télévision générale,Canadienne,14,6
5859,Droit au coeur,Johanne Bouchard,2006,2006-08-04,2006-12-31,140,0,Télévision générale,Canadienne,14,6
5860,DJ Vicious,Mathieu Grondin,2006,2006-08-06,2006-08-06,1,0,Vidéo,Canadienne,17,6
5861,CHEMISTRY,Pastor Amaru Ovando,2006,2006-08-11,2006-08-13,3,0,Court métrage,Canadienne,16,6
5862,Club élite McDo,Maathieu Fontaine,2006,2006-08-09,2006-08-09,1,0,Message publicitaire,Canadienne,15,6
5863,JOURNÉES DE LA CULTURE,Maxime Giroux,2006,2006-08-14,2006-08-14,1,0,Message publicitaire,Canadienne,15,6
5864,THE GREAT WAR (La grande guerre),Brian McKenna,2006,2006-07-18,2006-08-01,0,0,Série télévisée,Canadienne,13,6
5865,DESJARDINS,Denis Villeneuve,2006,2006-08-16,2006-08-17,2,0,Message publicitaire,Canadienne,15,6
5866,Peu importe l'âge- Une amitié tricotée serrée,Paul Arseneau,2006,2006-09-02,2006-09-07,5,0,Série télévisée,Canadienne,13,6
5867,EDGE,Christian Laurence,2006,2006-08-15,2006-08-15,1,0,Message publicitaire,Canadienne,15,6
5868,JE T'AIME...ATTACHÉE,Christian Fournier,2006,2006-08-26,2006-08-28,3,0,Court métrage,Canadienne,16,6
5870,Canal Vox (divers),,2006,2006-01-01,2006-12-31,0,0,Télévision générale,Canadienne,14,6
5871,Les Grands,Chloé Leriche,2006,2006-08-18,2006-08-22,5,0,Court métrage,Canadienne,16,6
5872,divers,,2006,2006-08-16,2006-12-31,0,0,Vidéo,Canadienne,17,6
5873,ZANE : A STORY,EDDY RIZK,2006,2006-08-16,2006-08-18,3,1,Vidéo,Canadienne,17,6
5874,divers,,2006,2006-08-14,2006-12-31,0,0,Photographie,Canadienne,18,6
5875,album Grégory Charles,Olivier Samson-Arcand,2006,2006-08-14,2006-08-14,1,0,Photographie,Canadienne,18,6
5876,PROCHAINE SORTIE,Martin Talbot,2006,2006-08-21,2007-04-06,200,0,Télévision générale,Canadienne,14,6
5877,CHAÎNE D'ARTISTES,Naggy Boilard,2006,2006-08-14,2007-03-31,100,0,Télévision générale,Canadienne,14,6
5878,AUTOPROMOTION,,2006,2006-08-16,2006-08-16,2,0,Télévision générale,Canadienne,14,6
5879,Groupe Aldo,Geoff Barrenger,2006,2006-08-16,2006-08-16,1,0,Photographie,Canadienne,18,6
5880,CITRUS,Jeff Bednarz,2006,2006-08-17,2006-08-17,1,0,Message publicitaire,Etrangère,15,7
5881,Divers PUBLICITÉS,,2006,2006-08-14,2006-12-31,0,0,Message publicitaire,Canadienne,15,6
5883,Election Canada,André Melançon,2006,2006-08-18,2006-08-19,2,0,Message publicitaire,Canadienne,15,6
5884,PROMUTUEL,,2006,2006-08-18,2006-08-18,1,0,Message publicitaire,Canadienne,15,6
5885,Les pieds dans la marge 2,"Mathieu Pichette, Félix Tanguay et J.-S. Busque",2006,2006-08-16,2007-09-30,50,0,Télévision générale,Canadienne,14,6
5886,R-FORCE 2,"Estelle Bouchard, Rock Laflamme, Lise Dalpé...",2006,2006-06-01,2007-04-01,150,0,Télévision générale,Canadienne,14,6
5887,ALCAN,Francis Leclerc,2006,2006-08-15,2006-08-21,1,0,Message publicitaire,Canadienne,15,6
5888,divers,différent à chaque projet,2006,2006-08-17,2006-08-17,0,0,Vidéo,Canadienne,17,6
5889,ACADÉMIE INTERNATIONALE DE PATHOLOGIE,Daniel Ménard,2006,2006-08-21,2006-08-21,1,0,Vidéo,Canadienne,17,6
5890,LE DÉFILM 2006,,2006,2006-08-19,2006-08-19,1,0,Court métrage,Canadienne,16,6
5891,Piazzetta,Ivan Grbovic,2006,2006-08-21,2006-08-21,1,0,Message publicitaire,Canadienne,15,6
5892,SIMONS,Patrice Massé,2006,2006-08-21,2006-08-31,8,0,Photographie,Canadienne,18,6
5893,Steak,Quentin Dupieux,2006,2006-08-29,2006-10-14,8,0,Long métrage,Coproduction,11,8
5894,REMAX,Phillip Kate,2006,2006-08-23,2006-08-23,1,0,Message publicitaire,Canadienne,15,6
5896,Desjardins Disnat,Pierre Manning,2006,2005-08-24,2006-08-25,1,0,Photographie,Canadienne,18,6
5897,NAUTILUS,Dominic L. James,2006,2006-08-28,2006-08-28,1,0,Message publicitaire,Canadienne,15,6
5898,Loto-Québec,Jean-Marc Piché,2006,2006-08-23,2006-08-23,1,0,Message publicitaire,Canadienne,15,6
5899,LOTO-QUÉBEC,Emmanuel Hoss Desmarais,2006,2006-08-25,2006-08-25,1,0,Message publicitaire,Canadienne,15,6
5900,LE NÉGOCIATEUR III,Bernard Nadeau,2006,2006-09-05,2006-11-23,48,2,Série télévisée,Canadienne,13,6
5901,Burger King,François Nemeka,2006,2006-08-25,2006-08-25,1,0,Message publicitaire,Canadienne,15,6
5902,ABDUCTED,Richard Roy,2006,2006-08-28,2006-09-22,18,0,Téléfilm,Canadienne,12,6
5903,LE LAIT,Jean-Michel Ravon,2006,2006-08-29,2006-09-01,3,0,Message publicitaire,Canadienne,15,6
5904,La Presse,Guillaume De Fontenay,2006,2006-08-24,2006-08-25,2,0,Message publicitaire,Canadienne,15,6
5905,ST-URBAIN'S HORSEMAN,Peter Moss,2006,2006-09-11,2006-11-30,44,0,Série télévisée,Canadienne,13,6
5906,LA BRUNANTE,Fernand Dansereau,2006,2006-09-11,2006-10-23,20,0,Long métrage,Canadienne,11,6
5907,FORD,Thomas Castaing,2006,2006-08-28,2006-08-28,1,0,Message publicitaire,Canadienne,15,6
5908,Surviving my mother (Yellow Woman),Émile Gaudreault,2006,2006-09-11,2006-11-01,35,0,Long métrage,Canadienne,11,6
